1	gene_gene	310
1	gene_gene	1026
1	gene_gene	2886
1	gene_gene	6606
1	gene_gene	6622
1	gene_gene	7083
1	gene_gene	10321
2	gene_gene	259
2	gene_gene	309
2	gene_gene	310
2	gene_gene	348
2	gene_gene	351
2	gene_gene	354
2	gene_gene	567
2	gene_gene	998
2	gene_gene	2193
2	gene_gene	2639
2	gene_gene	2669
2	gene_gene	2885
2	gene_gene	3014
2	gene_gene	3163
2	gene_gene	3309
2	gene_gene	3437
2	gene_gene	3553
2	gene_gene	3565
2	gene_gene	3586
2	gene_gene	3817
2	gene_gene	3931
2	gene_gene	3952
2	gene_gene	4035
2	gene_gene	4313
2	gene_gene	4653
2	gene_gene	4803
2	gene_gene	4846
2	gene_gene	5047
2	gene_gene	5154
2	gene_gene	5155
2	gene_gene	5886
2	gene_gene	5908
2	gene_gene	6009
2	gene_gene	6462
2	gene_gene	6606
2	gene_gene	7001
2	gene_gene	7045
2	gene_gene	7050
2	gene_gene	7083
2	gene_gene	7276
2	gene_gene	7353
2	gene_gene	7372
2	gene_gene	8728
2	gene_gene	8764
2	gene_gene	8848
2	gene_gene	9361
2	gene_gene	9510
2	gene_gene	22976
2	gene_gene	22983
2	gene_gene	23154
2	gene_gene	23176
2	gene_gene	24138
2	gene_gene	26085
2	gene_gene	51013
2	gene_gene	51295
2	gene_gene	55729
2	gene_gene	64223
2	gene_gene	84106
10	gene_gene	8260
12	gene_gene	12
12	gene_gene	351
12	gene_gene	354
12	gene_gene	1215
12	gene_gene	1504
12	gene_gene	1506
12	gene_gene	1511
12	gene_gene	1990
12	gene_gene	1991
12	gene_gene	2064
12	gene_gene	2153
12	gene_gene	3211
12	gene_gene	3817
12	gene_gene	4312
12	gene_gene	4485
12	gene_gene	5422
12	gene_gene	5970
12	gene_gene	9507
12	gene_gene	64215
14	gene_gene	3654
14	gene_gene	6293
14	gene_gene	7083
14	gene_gene	8553
14	gene_gene	51497
14	gene_gene	55216
14	gene_gene	64782
14	gene_gene	81631
15	gene_gene	438
15	gene_gene	2147
15	gene_gene	4188
15	gene_gene	5566
15	gene_gene	5567
15	gene_gene	5568
15	gene_gene	7534
15	gene_gene	8553
16	gene_gene	1933
16	gene_gene	2113
16	gene_gene	3326
16	gene_gene	7534
18	gene_gene	18
18	gene_gene	216
18	gene_gene	217
18	gene_gene	218
18	gene_gene	219
18	gene_gene	220
18	gene_gene	221
18	gene_gene	222
18	gene_gene	223
18	gene_gene	224
18	gene_gene	501
18	gene_gene	4329
18	gene_gene	7915
18	gene_gene	8659
18	gene_gene	8854
19	gene_gene	316
19	gene_gene	335
19	gene_gene	3984
19	gene_gene	4008
19	gene_gene	5174
19	gene_gene	5360
19	gene_gene	5566
19	gene_gene	6390
19	gene_gene	6640
19	gene_gene	6641
19	gene_gene	6645
19	gene_gene	6721
19	gene_gene	7074
19	gene_gene	7359
19	gene_gene	7402
19	gene_gene	7508
19	gene_gene	8572
19	gene_gene	8772
19	gene_gene	8777
19	gene_gene	8825
19	gene_gene	9231
19	gene_gene	9699
19	gene_gene	9826
19	gene_gene	23365
19	gene_gene	27295
19	gene_gene	50944
19	gene_gene	51678
19	gene_gene	51735
19	gene_gene	55327
19	gene_gene	57120
19	gene_gene	64130
20	gene_gene	6667
20	gene_gene	6670
20	gene_gene	55755
22	gene_gene	2235
22	gene_gene	4609
23	gene_gene	3692
23	gene_gene	5564
23	gene_gene	23421
23	gene_gene	54984
23	gene_gene	55646
23	gene_gene	65125
25	gene_gene	25
25	gene_gene	27
25	gene_gene	29
25	gene_gene	58
25	gene_gene	274
25	gene_gene	301
25	gene_gene	322
25	gene_gene	326
25	gene_gene	351
25	gene_gene	472
25	gene_gene	545
25	gene_gene	558
25	gene_gene	598
25	gene_gene	610
25	gene_gene	613
25	gene_gene	656
25	gene_gene	672
25	gene_gene	675
25	gene_gene	695
25	gene_gene	718
25	gene_gene	729
25	gene_gene	831
25	gene_gene	842
25	gene_gene	847
25	gene_gene	857
25	gene_gene	867
25	gene_gene	887
25	gene_gene	930
25	gene_gene	983
25	gene_gene	987
25	gene_gene	996
25	gene_gene	2533
25	gene_gene	2534
25	gene_gene	2547
25	gene_gene	2550
25	gene_gene	2571
25	gene_gene	2799
25	gene_gene	2810
25	gene_gene	2876
25	gene_gene	2885
25	gene_gene	2887
25	gene_gene	2889
25	gene_gene	2906
25	gene_gene	2954
25	gene_gene	2971
25	gene_gene	3055
25	gene_gene	3073
25	gene_gene	3224
25	gene_gene	3636
25	gene_gene	3689
25	gene_gene	3716
25	gene_gene	3717
25	gene_gene	3725
25	gene_gene	3815
25	gene_gene	3927
25	gene_gene	3958
25	gene_gene	3980
25	gene_gene	4007
25	gene_gene	4036
25	gene_gene	4053
25	gene_gene	4067
25	gene_gene	4137
25	gene_gene	4193
25	gene_gene	4194
25	gene_gene	4233
25	gene_gene	4253
25	gene_gene	4288
25	gene_gene	4582
25	gene_gene	4654
25	gene_gene	4690
25	gene_gene	4739
25	gene_gene	4792
25	gene_gene	4854
25	gene_gene	4914
25	gene_gene	4969
25	gene_gene	4998
25	gene_gene	5027
25	gene_gene	5052
25	gene_gene	5062
25	gene_gene	5077
25	gene_gene	5159
25	gene_gene	5295
25	gene_gene	5310
25	gene_gene	5335
25	gene_gene	5359
25	gene_gene	5424
25	gene_gene	5430
25	gene_gene	5530
25	gene_gene	5580
25	gene_gene	5587
25	gene_gene	5591
25	gene_gene	5688
25	gene_gene	5770
25	gene_gene	5775
25	gene_gene	5777
25	gene_gene	5782
25	gene_gene	5829
25	gene_gene	5883
25	gene_gene	5888
25	gene_gene	5893
25	gene_gene	5901
25	gene_gene	5921
25	gene_gene	5925
25	gene_gene	5989
25	gene_gene	6091
25	gene_gene	6098
25	gene_gene	6452
25	gene_gene	6464
25	gene_gene	6549
25	gene_gene	6581
25	gene_gene	6654
25	gene_gene	6655
25	gene_gene	6667
25	gene_gene	6708
25	gene_gene	6709
25	gene_gene	6714
25	gene_gene	6764
25	gene_gene	6788
25	gene_gene	6789
25	gene_gene	6792
25	gene_gene	7013
25	gene_gene	7015
25	gene_gene	7080
25	gene_gene	7112
25	gene_gene	7150
25	gene_gene	7157
25	gene_gene	7161
25	gene_gene	7189
25	gene_gene	7272
25	gene_gene	7275
25	gene_gene	7409
25	gene_gene	7441
25	gene_gene	7454
25	gene_gene	7529
25	gene_gene	7531
25	gene_gene	7532
25	gene_gene	7533
25	gene_gene	7534
25	gene_gene	7535
25	gene_gene	8202
25	gene_gene	8470
25	gene_gene	8482
25	gene_gene	8506
25	gene_gene	8529
25	gene_gene	8601
25	gene_gene	8626
25	gene_gene	8646
25	gene_gene	8724
25	gene_gene	8751
25	gene_gene	8871
25	gene_gene	8933
25	gene_gene	8936
25	gene_gene	8976
25	gene_gene	9051
25	gene_gene	9054
25	gene_gene	9187
25	gene_gene	9228
25	gene_gene	9229
25	gene_gene	9282
25	gene_gene	9472
25	gene_gene	9564
25	gene_gene	9569
25	gene_gene	9610
25	gene_gene	9744
25	gene_gene	9757
25	gene_gene	9784
25	gene_gene	9793
25	gene_gene	9820
25	gene_gene	9826
25	gene_gene	9908
25	gene_gene	25920
25	gene_gene	26052
25	gene_gene	26469
25	gene_gene	26960
25	gene_gene	27120
25	gene_gene	27154
25	gene_gene	29886
25	gene_gene	29934
25	gene_gene	50807
25	gene_gene	50937
25	gene_gene	51428
25	gene_gene	51466
25	gene_gene	51517
25	gene_gene	55114
25	gene_gene	55321
25	gene_gene	55824
25	gene_gene	56141
25	gene_gene	56658
25	gene_gene	56955
25	gene_gene	56961
25	gene_gene	56995
25	gene_gene	57088
25	gene_gene	57142
25	gene_gene	57190
25	gene_gene	57396
25	gene_gene	57506
25	gene_gene	57716
25	gene_gene	58512
25	gene_gene	60385
25	gene_gene	64111
25	gene_gene	64714
25	gene_gene	64780
25	gene_gene	65268
25	gene_gene	79723
25	gene_gene	79890
25	gene_gene	79930
25	gene_gene	80831
25	gene_gene	80852
25	gene_gene	81857
25	gene_gene	81928
25	gene_gene	83541
25	gene_gene	83660
25	gene_gene	83747
25	gene_gene	84287
25	gene_gene	85358
25	gene_gene	90990
25	gene_gene	91179
25	gene_gene	91746
25	gene_gene	91768
25	gene_gene	92591
25	gene_gene	284086
25	gene_gene	344148
26	gene_gene	314
26	gene_gene	316
26	gene_gene	501
26	gene_gene	3067
26	gene_gene	3176
26	gene_gene	4128
26	gene_gene	4129
26	gene_gene	4353
26	gene_gene	4953
26	gene_gene	5409
26	gene_gene	6303
26	gene_gene	6723
26	gene_gene	6799
26	gene_gene	6817
26	gene_gene	6818
26	gene_gene	8288
26	gene_gene	8639
26	gene_gene	8659
26	gene_gene	8854
26	gene_gene	284273
27	gene_gene	27
27	gene_gene	613
27	gene_gene	847
27	gene_gene	2876
27	gene_gene	2885
27	gene_gene	3055
27	gene_gene	3265
27	gene_gene	3716
27	gene_gene	3958
27	gene_gene	4294
27	gene_gene	4690
27	gene_gene	5159
27	gene_gene	5295
27	gene_gene	5335
27	gene_gene	5688
27	gene_gene	6714
27	gene_gene	8470
27	gene_gene	9610
27	gene_gene	80306
28	gene_gene	65983
28	gene_gene	84283
30	gene_gene	34
30	gene_gene	35
30	gene_gene	36
30	gene_gene	51
30	gene_gene	549
30	gene_gene	847
30	gene_gene	3030
30	gene_gene	3032
30	gene_gene	3295
30	gene_gene	5052
30	gene_gene	6647
30	gene_gene	6648
30	gene_gene	6649
30	gene_gene	7001
30	gene_gene	8309
30	gene_gene	80724
30	gene_gene	84129
31	gene_gene	408
31	gene_gene	672
31	gene_gene	3611
31	gene_gene	4163
31	gene_gene	5562
31	gene_gene	5563
31	gene_gene	5566
31	gene_gene	5921
31	gene_gene	6310
31	gene_gene	8536
31	gene_gene	9391
31	gene_gene	57016
31	gene_gene	57118
31	gene_gene	57172
32	gene_gene	5562
32	gene_gene	5563
34	gene_gene	34
34	gene_gene	35
34	gene_gene	36
34	gene_gene	51
34	gene_gene	549
34	gene_gene	593
34	gene_gene	594
34	gene_gene	847
34	gene_gene	5052
34	gene_gene	6647
34	gene_gene	6648
34	gene_gene	6649
34	gene_gene	7001
34	gene_gene	8309
34	gene_gene	55268
34	gene_gene	80724
34	gene_gene	84129
34	gene_gene	373509
34	gene_gene	387082
35	gene_gene	36
35	gene_gene	51
35	gene_gene	549
35	gene_gene	847
35	gene_gene	5052
35	gene_gene	6647
35	gene_gene	6648
35	gene_gene	6649
35	gene_gene	7001
35	gene_gene	8309
35	gene_gene	55268
35	gene_gene	80724
35	gene_gene	84129
36	gene_gene	51
36	gene_gene	549
36	gene_gene	593
36	gene_gene	594
36	gene_gene	847
36	gene_gene	5052
36	gene_gene	6647
36	gene_gene	6648
36	gene_gene	6649
36	gene_gene	7001
36	gene_gene	8309
36	gene_gene	55268
36	gene_gene	80724
36	gene_gene	84129
37	gene_gene	37
37	gene_gene	999
37	gene_gene	5036
37	gene_gene	8562
37	gene_gene	9775
38	gene_gene	39
38	gene_gene	4163
38	gene_gene	4350
38	gene_gene	5019
38	gene_gene	64064
38	gene_gene	65125
38	gene_gene	65985
39	gene_gene	39
39	gene_gene	4163
39	gene_gene	5019
39	gene_gene	5564
39	gene_gene	6927
39	gene_gene	7189
39	gene_gene	7416
39	gene_gene	8900
39	gene_gene	9474
39	gene_gene	64064
39	gene_gene	65985
39	gene_gene	84708
40	gene_gene	41
40	gene_gene	9311
40	gene_gene	9399
40	gene_gene	9463
41	gene_gene	41
41	gene_gene	5566
41	gene_gene	5567
41	gene_gene	5568
41	gene_gene	9399
41	gene_gene	9463
43	gene_gene	43
43	gene_gene	5048
43	gene_gene	5049
43	gene_gene	5050
43	gene_gene	5051
43	gene_gene	7941
43	gene_gene	8292
43	gene_gene	9421
47	gene_gene	47
47	gene_gene	4831
47	gene_gene	5564
47	gene_gene	5566
47	gene_gene	5567
47	gene_gene	5568
47	gene_gene	6720
47	gene_gene	7030
47	gene_gene	7428
47	gene_gene	8412
47	gene_gene	8793
47	gene_gene	8900
47	gene_gene	9146
47	gene_gene	9641
47	gene_gene	654364
48	gene_gene	5578
49	gene_gene	5104
49	gene_gene	7783
49	gene_gene	7784
50	gene_gene	5879
50	gene_gene	65125
51	gene_gene	549
51	gene_gene	847
51	gene_gene	6342
51	gene_gene	6517
51	gene_gene	6647
51	gene_gene	6648
51	gene_gene	6649
51	gene_gene	7001
51	gene_gene	8309
51	gene_gene	80724
51	gene_gene	84129
52	gene_gene	52
52	gene_gene	6709
52	gene_gene	7428
52	gene_gene	7535
52	gene_gene	9641
52	gene_gene	54874
52	gene_gene	55052
52	gene_gene	55312
52	gene_gene	80308
53	gene_gene	953
53	gene_gene	954
53	gene_gene	955
53	gene_gene	956
53	gene_gene	957
53	gene_gene	978
53	gene_gene	7083
53	gene_gene	7084
53	gene_gene	7298
53	gene_gene	8833
53	gene_gene	9583
53	gene_gene	57379
54	gene_gene	5516
54	gene_gene	5601
54	gene_gene	6118
54	gene_gene	6696
54	gene_gene	7704
54	gene_gene	8743
54	gene_gene	9141
