C23.888.592.604.646	disease_gene	51
C10.228.140.163.100.362.250	disease_gene	51
C16.320.400.367	disease_gene	51
C10.597.606.360.455.124	disease_gene	51
C18.452.648.189.084	disease_gene	51
C05.651.575.290	disease_gene	58
C10.668.491.550.290	disease_gene	58
C14.907.253.123.620	disease_gene	59
C14.907.253.560.200.737	disease_gene	59
C14.907.109.139.125	disease_gene	59
C14.907.055.239.125	disease_gene	59
C10.228.140.300.200.600	disease_gene	59
C14.907.137.615	disease_gene	59
C10.228.140.300.510.200.737	disease_gene	59
C14.240.400.560.375	disease_gene	70
C23.300.775.250	disease_gene	70
C16.320.160	disease_gene	70
C14.280.238.100.500	disease_gene	70
C14.280.400.560.375	disease_gene	70
C14.280.238.070	disease_gene	70
C14.280.195.160	disease_gene	70
C16.131.240.400.560.375	disease_gene	70
C16.320.488.750	disease_gene	70
C14.280.484.048.750.070.160.500	disease_gene	70
C13.351.968.419.570.363.640	disease_gene	81
C12.777.419.570.363.660	disease_gene	81
C23.300.775.250	disease_gene	88
C16.320.488.750	disease_gene	88
C14.280.238.070	disease_gene	88
C14.280.195.160	disease_gene	88
C10.668.491.562	disease_gene	90
C05.651.594.638	disease_gene	90
C17.300.799	disease_gene	91
C17.800.784	disease_gene	91
C15.378.463.515.900	disease_gene	94
C14.907.823.780	disease_gene	94
C14.907.454.900	disease_gene	94
C14.240.850	disease_gene	94
C16.131.240.850.968	disease_gene	94
C10.574.500.490	disease_gene	95
C10.314.400.375	disease_gene	95
C16.320.565.189.362.375	disease_gene	95
C16.320.400.150	disease_gene	95
C10.228.140.695.625.375	disease_gene	95
C10.574.500.300	disease_gene	95
C10.228.140.163.100.362.375	disease_gene	95
C18.452.648.189.362.375	disease_gene	95
C16.320.400.367	disease_gene	95
C18.452.132.100.362.375	disease_gene	95
C23.550.260.322.250	disease_gene	98
C14.280.383.220	disease_gene	98
C06.198.125	disease_gene	120
C16.131.314.125	disease_gene	120
C06.130.120.123	disease_gene	120
C04.588.443.353	disease_gene	125
C04.588.274.476.205	disease_gene	125
C25.775.100.250	disease_gene	125
C06.405.249.205	disease_gene	125
C06.405.117.430	disease_gene	125
C06.301.371.205	disease_gene	125
C25.775.100.250	disease_gene	126
C04.588.443	disease_gene	131
C06.405.469.432.500	disease_gene	147
C05.116.165.762	disease_gene	147
C17.800.859.675.175	disease_gene	147
C06.405.469.158.188.231	disease_gene	147
C06.405.205.731.249	disease_gene	147
C10.314.350.500	disease_gene	147
C10.114.375.500	disease_gene	147
C05.550.114.865.800.424	disease_gene	147
C06.405.205.265.231	disease_gene	147
C20.111.258.250.500	disease_gene	147
C05.550.069.680	disease_gene	147
C06.405.469.432.249	disease_gene	147
C05.116.900.853.625.800.424	disease_gene	147
C06.405.205.731.500	disease_gene	147
C05.550.114.865.800.850	disease_gene	147
C05.116.900.853.625.800.850	disease_gene	147
C05.550.114.145	disease_gene	147
C01.160.762	disease_gene	147
C10.228.140.695.562	disease_gene	147
C04.557.465.625.650.510	disease_gene	172
C04.557.580.625.650.510	disease_gene	172
C04.557.665.510	disease_gene	172
C16.320.565.595.100	disease_gene	175
C18.452.648.595.100	disease_gene	175
C17.800.859.675	disease_gene	177
C16.320.565.202.449.520	disease_gene	178
C18.452.648.202.449.520	disease_gene	178
C23.888.144.699.500	disease_gene	181
C18.654.726.500	disease_gene	181
C14.280.400.849	disease_gene	182
C14.240.400.044	disease_gene	182
C16.131.240.400.044	disease_gene	182
C06.552.150.125	disease_gene	182
C16.320.051	disease_gene	182
C16.131.240.400.849	disease_gene	182
C16.131.077.065	disease_gene	182
C06.130.120.135.250.125	disease_gene	182
C14.240.400.849	disease_gene	182
C13.351.968.419.815.093	disease_gene	183
C16.320.565.893	disease_gene	183
C18.452.648.893	disease_gene	183
C18.452.076.176.210	disease_gene	183
C14.907.489	disease_gene	183
C16.320.831.093	disease_gene	183
C12.777.419.815.093	disease_gene	183
C13.351.968.419.815.093	disease_gene	185
C16.320.565.893	disease_gene	185
C18.452.648.893	disease_gene	185
C18.452.076.176.210	disease_gene	185
C16.320.831.093	disease_gene	185
C12.777.419.815.093	disease_gene	185
C23.888.592.604.646	disease_gene	186
C10.574.500	disease_gene	186
C10.597.606.360.455	disease_gene	186
C16.320.322.500	disease_gene	186
C16.320.400.525	disease_gene	186
C12.777.419.313.500	disease_gene	189
C16.320.565.202.460	disease_gene	189
C13.351.968.419.313.500	disease_gene	189
C18.452.648.202.460	disease_gene	189
C19.391.119.309.388	disease_gene	190
C13.351.875.253.096.687	disease_gene	190
C13.351.875.253.309.388	disease_gene	190
C12.706.316.309.388	disease_gene	190
C20.111.163	disease_gene	190
C19.053.500.263	disease_gene	190
C16.131.939.316.309.388	disease_gene	190
C19.391.119.096.687	disease_gene	190
C16.131.939.316.096.687	disease_gene	190
C12.706.316.096.687	disease_gene	190
C20.111.258.250.500	disease_gene	199
C10.314.350.500	disease_gene	199
C10.114.375.500	disease_gene	199
C10.228.140.695.562	disease_gene	199
C15.378.071.141	disease_gene	203
C16.320.798.750	disease_gene	204
C20.673.795.750	disease_gene	204
C18.452.284.800	disease_gene	204
C16.614.815	disease_gene	204
C16.320.700.435	disease_gene	207
C13.351.937.418.685	disease_gene	207
C06.405.249.411.307	disease_gene	207
C19.344.410	disease_gene	207
C05.660.585.620	disease_gene	207
C06.405.469.491.307	disease_gene	207
C04.700.435	disease_gene	207
C12.758	disease_gene	207
C04.445.435.500	disease_gene	207
C05.116.099.750	disease_gene	207
C17.800.090.500	disease_gene	207
C13.351.500.056.630.705	disease_gene	207
C06.301.371.411.307	disease_gene	207
C04.588.945.418	disease_gene	207
C16.131.077.740	disease_gene	207
C04.588.180	disease_gene	207
C06.405.469.158.356	disease_gene	207
C04.588.322.455	disease_gene	207
C04.651.435.500	disease_gene	207
C19.391.630.705	disease_gene	207
C06.405.469.860.180	disease_gene	207
C16.131.621.585.620	disease_gene	207
C04.588.274.476.411.307	disease_gene	207
C17.800.090.500	disease_gene	208
C04.588.180	disease_gene	208
C18.452.648	disease_gene	210
C18.452.811.400	disease_gene	210
C16.320.565	disease_gene	210
C17.800.849	disease_gene	210
C16.320.850.742	disease_gene	210
C18.452.880	disease_gene	210
C06.552.830	disease_gene	210
C17.800.827.742	disease_gene	210
C18.452.648	disease_gene	212
C16.320.850.742.812	disease_gene	212
C16.320.565	disease_gene	212
C17.800.827.742.812	disease_gene	212
C17.800.849	disease_gene	212
C18.452.811.400.812	disease_gene	212
C15.378.071.196	disease_gene	212
C15.378.071.419	disease_gene	212
C18.452.880	disease_gene	212
C06.552.830.812	disease_gene	212
C15.378.190.625.070	disease_gene	212
C19.874.410.249	disease_gene	213
C16.320.427	disease_gene	213
C16.320.565.663.100	disease_gene	215
C18.452.648.663.100	disease_gene	215
C10.574.500.490	disease_gene	215
C16.320.400.525.124	disease_gene	215
C19.053.500.270	disease_gene	215
C18.452.132.100.362.250	disease_gene	215
C16.320.565.189.084	disease_gene	215
C18.452.648.189.362.250	disease_gene	215
C10.314.400.250	disease_gene	215
C16.320.565.189.362.250	disease_gene	215
C10.228.140.163.100.084	disease_gene	215
C10.228.140.695.625.250	disease_gene	215
C16.320.322.500.124	disease_gene	215
C18.452.132.100.084	disease_gene	215
C23.888.592.604.646	disease_gene	215
C10.228.140.163.100.362.250	disease_gene	215
C16.320.400.367	disease_gene	215
C10.597.606.360.455.124	disease_gene	215
C18.452.648.189.084	disease_gene	215
C14.280.647.250.260	disease_gene	217
C04.588.443.353	disease_gene	217
C14.907.137.126.339	disease_gene	217
C14.907.585.250.260	disease_gene	217
C04.588.274.476.205	disease_gene	217
C06.405.249.205	disease_gene	217
C06.405.117.430	disease_gene	217
C06.301.371.205	disease_gene	217
C17.800.827.820	disease_gene	224
C18.452.648.398.641.723	disease_gene	224
C18.452.584.687.723	disease_gene	224
C18.452.584.562	disease_gene	224
C16.131.831.512.723	disease_gene	224
C16.320.565.398.641.723	disease_gene	224
C16.320.850.820	disease_gene	224
C17.800.804.512.723	disease_gene	224
C16.614.492.723	disease_gene	224
C17.800.428.333.723	disease_gene	224
C16.320.565.202.251.271	disease_gene	229
C18.452.648.202.251.271	disease_gene	229
C04.557.580.625.600.590.650.550	disease_gene	238
C04.557.465.625.600.590.650.550	disease_gene	238
C04.557.470.670.590.650.550	disease_gene	238
C15.604.515.569.480.750.600	disease_gene	238
C04.557.386.480.750.399	disease_gene	238
C20.683.515.761.480.750.399	disease_gene	238
C14.907.253.855	disease_gene	241
C23.550.717.489.750	disease_gene	241
C23.550.513.355.750	disease_gene	241
C14.280.647.500	disease_gene	241
C10.228.140.300.775	disease_gene	241
C14.907.585.500	disease_gene	241
C17.800.804.512.400.410	disease_gene	242
C17.800.428.333.250.410	disease_gene	242
C16.614.492.400.410	disease_gene	242
C16.320.850.400.410	disease_gene	242
C17.800.827.400.410	disease_gene	242
C16.131.831.512.400.410	disease_gene	242
C18.452.648.618.482	disease_gene	249
C16.320.565.618.482	disease_gene	249
C16.131.850.800.255.500	disease_gene	265
C07.793.700.255.500	disease_gene	265
C07.650.800.255.500	disease_gene	265
C12.706.316.096	disease_gene	268
C16.131.939.316.096	disease_gene	268
C19.391.119.096	disease_gene	268
C13.351.875.253.096	disease_gene	268
C12.706.316.096	disease_gene	269
C16.131.939.316.096	disease_gene	269
C19.391.119.096	disease_gene	269
C13.351.875.253.096	disease_gene	269
C10.668.491.550	disease_gene	274
C05.651.575	disease_gene	274
C10.574.945.249	disease_gene	274
C10.228.140.380.100	disease_gene	274
C18.452.648.100.477	disease_gene	275
C10.228.140.163.100.375	disease_gene	275
C18.452.132.100.375	disease_gene	275
C16.320.565.189.375	disease_gene	275
C18.452.648.189.375	disease_gene	275
C16.320.565.100.477	disease_gene	275
C18.452.845.800.050	disease_gene	283
C10.574.950.050	disease_gene	283
C10.668.467.250	disease_gene	283
C10.228.854.139	disease_gene	283
C10.574.562.250	disease_gene	283
C16.320.070.785	disease_gene	286
C15.378.071.141.150.785	disease_gene	286
C16.131.240.400.715.720	disease_gene	287
C14.280.123.625.720	disease_gene	287
C14.280.067.565.720	disease_gene	287
C14.280.400	disease_gene	287
C14.240.400	disease_gene	287
C18.452.394.968.500	disease_gene	287
C23.550.073.547.720	disease_gene	287
C10.292.562.750.250	disease_gene	291
C18.452.660.560.700	disease_gene	291
C11.590.472.250	disease_gene	291
C23.888.592.636.447.511	disease_gene	291
C10.228.758	disease_gene	291
C10.668.491.500.700	disease_gene	291
C10.597.622.447.511	disease_gene	291
C05.651.460.700	disease_gene	291
C17.800.859.675	disease_gene	309
C06.301.371.411.307.180	disease_gene	324
C06.405.249.411.307.180	disease_gene	324
C06.405.469.491.307.180	disease_gene	324
C04.557.470.670.590.500	disease_gene	324
C04.557.470.035.215.100	disease_gene	324
C04.588.274.476.767	disease_gene	324
C06.405.249.411.307.090	disease_gene	324
C06.405.249.767	disease_gene	324
C04.557.470.670.380.515	disease_gene	324
C06.405.469.158.356.180	disease_gene	324
C06.301.371.411.307.090	disease_gene	324
C06.405.469.491.307.090	disease_gene	324
C04.588.274.476.411.307.180	disease_gene	324
C04.557.580.625.600.380.515	disease_gene	324
C06.405.469.860.180	disease_gene	324
C06.552.697.160	disease_gene	324
C04.588.274.623.160	disease_gene	324
C06.405.469.578.249	disease_gene	324
C04.557.450.565.590.340.410	disease_gene	324
C04.557.465.625.600.380.515	disease_gene	324
C06.301.371.767	disease_gene	324
C16.320.700.100	disease_gene	324
C04.700.100	disease_gene	324
C06.405.748.789	disease_gene	324
C04.557.470.200.025.255	disease_gene	324
C04.557.465.625.600.590.500	disease_gene	324
C17.300.680	disease_gene	324
C06.301.623.160	disease_gene	324
C04.588.274.476.411.307.089	disease_gene	324
C04.557.580.625.600.590.500	disease_gene	324
C06.405.469.158.356.090	disease_gene	324
C20.111.199	disease_gene	326
C19.787	disease_gene	326
C17.300.775.099	disease_gene	326
C20.111.750	disease_gene	326
C05.799.114	disease_gene	326
C05.550.114.154	disease_gene	326
C06.405.205.731.249	disease_gene	327
C06.405.469.158.188.231	disease_gene	327
C06.405.469.432.249	disease_gene	327
C06.405.205.265.231	disease_gene	327
C15.604.515	disease_gene	331
C20.683.515	disease_gene	331
C16.320.565.398.500.330.750	disease_gene	335
C10.668.829.050.050	disease_gene	335
C18.452.648.398.500.330.750	disease_gene	335
C16.320.565.176.050	disease_gene	335
C10.668.829.800.875	disease_gene	335
C18.452.584.562	disease_gene	335
C18.452.648.176.050	disease_gene	335
C10.574.500.050	disease_gene	335
C18.452.584.500.875.330.750	disease_gene	335
C16.320.400.050	disease_gene	335
C18.452.845.500.075.050	disease_gene	335
C18.452.845.500.050.050	disease_gene	335
C16.320.565.398.500.440	disease_gene	338
C16.320.565.398.481	disease_gene	338
C18.452.584.500.500.644.475	disease_gene	338
C18.452.648.398.481	disease_gene	338
C18.452.584.562	disease_gene	338
C18.452.584.500.875.440.750	disease_gene	338
C18.452.648.398.500.440	disease_gene	338
C14.907.137.126.307	disease_gene	341
C10.574.945.249	disease_gene	341
C10.228.140.380.100	disease_gene	341
C18.452.648.398.465	disease_gene	344
C16.320.565.398.465	disease_gene	344
C18.452.584.562	disease_gene	344
C18.452.584.500.500.644.237	disease_gene	344
C18.452.648.595.554.825.775	disease_gene	348
C16.320.565.398.641.803.850	disease_gene	348
C16.320.565.398.483	disease_gene	348
C18.452.584.687.803.850	disease_gene	348
C18.452.648.189.435.825.775	disease_gene	348
C16.320.565.398.465	disease_gene	348
C16.320.565.595.554.825.775	disease_gene	348
C18.452.584.562	disease_gene	348
C14.907.137.126.307	disease_gene	348
C18.452.132.100.435.825.775	disease_gene	348
C18.452.648.398.465	disease_gene	348
C18.452.648.398.483	disease_gene	348
C15.604.250.410.800	disease_gene	348
C16.320.565.189.435.825.775	disease_gene	348
C18.452.584.500.500.644.485	disease_gene	348
C10.228.140.163.100.435.825.775	disease_gene	348
C10.574.945.249	disease_gene	348
C18.452.648.398.641.803.850	disease_gene	348
C10.228.140.380.100	disease_gene	348
C18.452.584.500.500.644.237	disease_gene	348
C18.452.845.500.100	disease_gene	351
C10.228.140.300.510.200.200	disease_gene	351
C14.907.253.560.200.200	disease_gene	351
C10.574.945.249	disease_gene	351
C10.228.140.380.100	disease_gene	351
C04.588.945.440.770	disease_gene	354
C12.294.565.625	disease_gene	354
C13.351.937	disease_gene	354
C12.294.260.750	disease_gene	354
C12.758.409.750	disease_gene	354
C20.111.288	disease_gene	355
C16.320.089	disease_gene	355
C15.604.515.138	disease_gene	355
C20.683.515.124	disease_gene	355
C06.405.469.432.500	disease_gene	356
C16.320.089	disease_gene	356
C15.604.515.138	disease_gene	356
C06.405.205.731.500	disease_gene	356
C20.683.515.124	disease_gene	356
C20.111.288	disease_gene	356
C13.351.968.419.135.500	disease_gene	359
C19.700.159	disease_gene	359
C12.777.419.135.500	disease_gene	359
C10.574.562.500.374	disease_gene	367
C10.228.854.468.399	disease_gene	367
C12.706.316.096.500	disease_gene	367
C10.574.500.175	disease_gene	367
C04.588.945.440.770	disease_gene	367
C19.391.119.096.500	disease_gene	367
C10.668.467.500.186	disease_gene	367
C13.351.937	disease_gene	367
C17.800.329.937.122	disease_gene	367
C16.131.939.316.096.500	disease_gene	367
C23.300.035	disease_gene	367
C13.351.875.253.096.500	disease_gene	367
C16.320.322.076	disease_gene	367
C16.320.400.100	disease_gene	367
C12.294.260.750	disease_gene	367
C12.758.409.750	disease_gene	367
C12.294.565.625	disease_gene	367
C16.320.322.061	disease_gene	367
C17.800.804.766	disease_gene	368
C17.800.827.750	disease_gene	368
C16.320.850.750	disease_gene	368
C16.131.831.766	disease_gene	368
C14.907.454.530	disease_gene	368
C17.300.766	disease_gene	368
C15.378.463.515.530	disease_gene	368
C18.452.648.189.937.437	disease_gene	383
C16.320.565.100.940.500	disease_gene	383
C18.452.132.100.937.437	disease_gene	383
C18.452.648.100.940.437	disease_gene	383
C10.228.140.163.100.937.500	disease_gene	383
C16.320.565.189.937.500	disease_gene	383
C19.874.283.605	disease_gene	399
C04.557.386.480	disease_gene	399
C11.675.349.500	disease_gene	399
C19.874.397.370	disease_gene	399
C15.604.515.569.480	disease_gene	399
C20.111.555	disease_gene	399
C20.683.515.761.480	disease_gene	399
C16.320.565.189.362.550	disease_gene	410
C18.452.132.100.435.825.850.500	disease_gene	410
C18.452.648.595.554.825.850.500	disease_gene	410
C10.228.140.163.100.435.825.850.750	disease_gene	410
C18.452.648.398.641.803.925.750	disease_gene	410
C18.452.584.687.803.925.500	disease_gene	410
C18.452.648.189.362.550	disease_gene	410
C10.228.140.695.625.550	disease_gene	410
C18.452.648.398.641.803.925.500	disease_gene	410
C10.314.400.550	disease_gene	410
C18.452.132.100.362.550	disease_gene	410
C18.452.584.687.803.925.750	disease_gene	410
C16.320.565.398.641.803.925.500	disease_gene	410
C16.320.565.595.554.825.850.750	disease_gene	410
C16.320.565.189.435.825.850.750	disease_gene	410
C10.228.140.163.100.435.825.850.500	disease_gene	410
C10.574.500.490	disease_gene	410
C18.452.648.189.435.825.850.750	disease_gene	410
C16.320.565.398.641.803.925.750	disease_gene	410
C16.320.565.189.435.825.850.500	disease_gene	410
C18.452.132.100.435.825.850.750	disease_gene	410
C18.452.648.595.554.825.850.750	disease_gene	410
C18.452.648.189.435.825.850.500	disease_gene	410
C10.228.140.163.100.362.550	disease_gene	410
C18.452.584.562	disease_gene	410
C16.320.565.595.554.825.850.500	disease_gene	410
C16.320.400.367	disease_gene	410
C16.320.565.189.435.825.850.750	disease_gene	411
C18.452.648.189.435.825.850.750	disease_gene	411
C10.228.140.163.100.435.825.850.750	disease_gene	411
C16.320.565.398.641.803.925.750	disease_gene	411
C18.452.584.562	disease_gene	411
C16.320.565.595.554.825.850.750	disease_gene	411
C18.452.648.202.715.670	disease_gene	411
C16.320.565.595.600.670	disease_gene	411
C18.452.648.595.600.670	disease_gene	411
C18.452.132.100.435.825.850.750	disease_gene	411
C18.452.648.595.554.825.850.750	disease_gene	411
C17.300.550.575.670	disease_gene	411
C18.452.648.398.641.803.925.750	disease_gene	411
C18.452.584.687.803.925.750	disease_gene	411
C16.320.565.202.715.670	disease_gene	411
C17.800.827.408	disease_gene	412
C16.320.322.241	disease_gene	412
C16.614.492.420	disease_gene	412
C17.800.428.333.420	disease_gene	412
C18.452.648.925.400	disease_gene	412
C16.320.565.925.400	disease_gene	412
C16.320.850.408	disease_gene	412
C16.131.831.512.420	disease_gene	412
C17.800.804.512.420	disease_gene	412
C05.116.099.708.195	disease_gene	415
C16.320.728	disease_gene	415
C18.452.648.398.641.803.325	disease_gene	427
C16.320.565.189.435.825.250	disease_gene	427
C16.320.565.595.554.825.250	disease_gene	427
C18.452.584.687.803.325	disease_gene	427
C18.452.584.562	disease_gene	427
C18.452.648.189.435.825.250	disease_gene	427
C10.228.140.163.100.435.825.250	disease_gene	427
C16.320.565.398.641.803.325	disease_gene	427
C18.452.132.100.435.825.250	disease_gene	427
C18.452.648.595.554.825.250	disease_gene	427
C20.111.327	disease_gene	430
C19.246.267	disease_gene	430
C04.588.945.440.770	disease_gene	430
C13.351.937	disease_gene	430
C18.452.394.750.124	disease_gene	430
C12.294.260.750	disease_gene	430
C12.758.409.750	disease_gene	430
C12.294.565.625	disease_gene	430
C18.452.648.100.940.124	disease_gene	435
C10.228.140.163.100.937.124	disease_gene	435
C18.452.648.189.937.124	disease_gene	435
C18.452.132.100.937.124	disease_gene	435
C16.320.565.189.937.124	disease_gene	435
C16.320.565.100.940.124	disease_gene	435
C10.574.500.490	disease_gene	443
C10.314.400.375	disease_gene	443
C16.320.565.189.362.375	disease_gene	443
C16.320.400.150	disease_gene	443
C10.228.140.695.625.375	disease_gene	443
C10.574.500.300	disease_gene	443
C10.228.140.163.100.362.375	disease_gene	443
C18.452.648.189.362.375	disease_gene	443
C16.320.400.367	disease_gene	443
C18.452.132.100.362.375	disease_gene	443
C18.452.648.189.937.374	disease_gene	445
C18.452.132.100.937.374	disease_gene	445
C16.320.565.100.940.374	disease_gene	445
C10.228.140.163.100.937.374	disease_gene	445
C16.320.565.189.937.374	disease_gene	445
C18.452.648.100.940.374	disease_gene	445
C10.574.928.750	disease_gene	454
C10.228.662.600.400	disease_gene	454
C10.228.140.079.862.500	disease_gene	454
C16.320.099.075	disease_gene	462
C15.378.100.100.075	disease_gene	462
C15.378.925.075	disease_gene	462
C15.378.147.150	disease_gene	462
C23.550.073.198	disease_gene	463
C14.280.067.198	disease_gene	463
C06.405.249.411.307	disease_gene	466
C06.405.469.491.307	disease_gene	466
C04.557.450.565.590.425.350	disease_gene	466
C17.300.680	disease_gene	466
C06.301.371.411.307	disease_gene	466
C06.405.469.158.356	disease_gene	466
C06.405.469.860.180	disease_gene	466
C04.588.274.476.411.307	disease_gene	466
C10.562.100	disease_gene	472
C04.557.665.510	disease_gene	472
C20.673.795.250	disease_gene	472
C04.557.465.625.650.510	disease_gene	472
C20.683.515.528.080.125	disease_gene	472
C16.320.798.250	disease_gene	472
C16.320.080	disease_gene	472
C10.228.140.252.190.530.060	disease_gene	472
C04.557.337.428.080.125	disease_gene	472
C23.888.592.350.090.200	disease_gene	472
C16.320.850.250.712	disease_gene	472
C04.557.580.625.650.510	disease_gene	472
C18.452.284.060	disease_gene	472
C17.800.827.250.712	disease_gene	472
C17.800.804.350.712	disease_gene	472
C15.604.515.560.575.125	disease_gene	472
C16.131.831.350.712	disease_gene	472
C10.574.500.825.700	disease_gene	472
C16.131.077.350.712	disease_gene	472
C20.683.515.761.480.150	disease_gene	472
C15.604.515.569.480.150	disease_gene	472
C10.228.662.262	disease_gene	472
C14.907.823.213	disease_gene	472
C16.320.400.780.875	disease_gene	472
C10.597.350.090.500.530.060	disease_gene	472
C04.557.386.480.150	disease_gene	472
C04.557.337.428.565.750	disease_gene	472
C20.683.515.528.565.750	disease_gene	472
C20.683.515.528.582.125	disease_gene	472
C10.228.140.252.700.700	disease_gene	472
C15.604.515.560.550.750	disease_gene	472
C04.557.337.428.580.075	disease_gene	472
C10.228.854.787.875	disease_gene	472
C15.604.515.560.080.125	disease_gene	472
C04.557.580.625.600.590.650.550	disease_gene	473
C04.557.465.625.600.590.650.550	disease_gene	473
C04.557.470.670.590.650.550	disease_gene	473
C23.550.755	disease_gene	473
C17.800.621.440.895	disease_gene	473
C10.228.140.546.399.750.250	disease_gene	477
C10.597.350.300	disease_gene	478
C23.888.592.350.300	disease_gene	478
C10.228.662.262	disease_gene	478
C16.320.850.190	disease_gene	488
C17.800.827.190	disease_gene	488
C17.800.428.275	disease_gene	488
C14.907.489	disease_gene	490
C18.452.104.579	disease_gene	501
C05.116.198.579	disease_gene	501
C14	disease_gene	520
C13.351.968.419.815.093	disease_gene	525
C16.320.565.893	disease_gene	525
C18.452.648.893	disease_gene	525
C18.452.076.176.210	disease_gene	525
C16.320.831.093	disease_gene	525
C12.777.419.815.093	disease_gene	525
C10.574.562.500.374	disease_gene	538
C16.320.400.525.687	disease_gene	538
C10.597.606.360.455.687	disease_gene	538
C16.320.565.618.590	disease_gene	538
C10.228.854.468.399	disease_gene	538
C10.668.467.500.750	disease_gene	538
C10.574.500.175	disease_gene	538
C16.320.565.189.540	disease_gene	538
C10.668.467.500.186	disease_gene	538
C18.452.648.618.590	disease_gene	538
C10.228.854.468.800	disease_gene	538
C18.452.648.189.540	disease_gene	538
C16.320.322.076	disease_gene	538
C16.320.400.100	disease_gene	538
C16.320.322.500.687	disease_gene	538
C10.574.562.500.750	disease_gene	538
C23.888.592.604.646	disease_gene	538
C18.452.132.100.540	disease_gene	538
C16.320.400.765	disease_gene	538
C17.800.329.968	disease_gene	538
C10.228.140.163.100.540	disease_gene	538
C10.574.500.812	disease_gene	538
C16.320.565.189.360	disease_gene	540
C10.228.140.079.493	disease_gene	540
C18.452.132.100.360	disease_gene	540
C10.228.140.163.100.360	disease_gene	540
C18.452.648.618.403	disease_gene	540
C18.452.648.189.360	disease_gene	540
C10.228.662.400	disease_gene	540
C16.320.400.361	disease_gene	540
C10.574.500.487	disease_gene	540
C16.320.565.618.403	disease_gene	540
C06.552.413	disease_gene	540
C06.405.469.432.500	disease_gene	544
C06.405.205.731.500	disease_gene	544
C10.574.500	disease_gene	546
C16.320.322.500	disease_gene	546
C15.378.071.141.150.875.100	disease_gene	546
C16.320.365.826.100	disease_gene	546
C16.320.400.525	disease_gene	546
C15.378.420.826.100	disease_gene	546
C16.320.070.875.100	disease_gene	546
C23.888.592.604.646	disease_gene	546
C10.597.606.360.455	disease_gene	546
C16.131.666.300.820	disease_gene	547
C10.500.250	disease_gene	547
C10.668.829.800.300.820	disease_gene	547
C10.668.829.800.750	disease_gene	547
C16.131.666.310	disease_gene	547
C10.574.500.493	disease_gene	547
C10.114.750	disease_gene	547
C10.314.750	disease_gene	547
C16.320.400.375.820	disease_gene	547
C16.320.400.415	disease_gene	547
C10.500.300.820	disease_gene	547
C10.597.606.360	disease_gene	547
C20.111.258.750	disease_gene	547
C23.888.592.604.646	disease_gene	547
C10.668.829.800.175	disease_gene	547
